,v0,vf,Added,gr,div_t,avg_time,ratio,score
689,2.1785946380000003,5.303056876,3.1244622389999996,0.015010836000000001,90,585.0,1.350975197,0.9457359940000001
690,2.092853983,3.539953026,1.4470990419999998,0.01123346,72,90.0,0.8088091270000001,0.964060445
691,1.673960754,3.56062154,1.886660786,0.012735244,90,261.0,1.146171995,0.917234553
692,2.06160622,3.093560609,1.03195439,0.006847946999999999,90,351.0,0.6163152679999999,0.906226942
693,1.537659168,4.7897704260000005,3.2521112580000002,0.013491528999999999,126,459.0,1.6999326330000002,0.90071675
694,2.140913912,4.857488192,2.71657428,0.011420132,108,576.0,1.2333743000000001,0.9510821540000001
695,2.9532631169999997,3.5546570789999996,0.601393961,0.00540203,54,153.0,0.291709626,0.9944810079999999
696,1.705361555,4.94358682,3.238225265,0.011007029,144,252.0,1.5850121609999999,0.970871505
697,2.401568896,3.475210728,1.073641832,0.010770166999999999,54,351.0,0.581589016,0.979099988
698,1.837399155,4.507124603,2.6697254480000003,0.008219315999999999,162,459.0,1.331529186,0.966122099
699,2.0441781569999997,2.9042779569999997,0.8600998,0.007506053,72,72.0,0.540435837,0.980741412
700,1.618964069,2.811780852,1.192816783,0.007694813000000001,108,162.0,0.831039849,0.9399892959999999
701,2.068763377,3.62839132,1.5596279430000002,0.006671287,126,405.0,0.840582211,0.941049563
703,2.307195836,3.843689112,1.5364932759999999,0.010908906000000001,72,216.0,0.785441265,0.997432616
704,2.24790848,4.06892396,1.82101548,0.01268243,72,504.0,0.913134955,0.979633365
705,1.94610065,3.06175074,1.11565009,0.009685489,72,576.0,0.697355211,0.9428084609999999
706,1.7535909509999998,5.506945278,3.753354326,0.015951111,108,738.0,1.722720014,0.9803794690000001
707,2.297382788,3.5839094460000003,1.2865266579999999,0.012960463,54,153.0,0.6998650120000001,0.9780596770000001
708,1.891372847,3.9929256619999998,2.101552815,0.010415579,108,504.0,1.1248825279999999,0.985730325
709,1.8323225369999998,4.150707402,2.318384865,0.009709331,126,621.0,1.223375748,0.9785397090000001
710,1.927518719,4.17526571,2.24774699,0.013042376000000001,90,729.0,1.1738138329999999,0.91428619
711,1.6385108769999999,2.972401995,1.333891118,0.017358465,54,99.0,0.937357083,0.99960667
713,2.304136635,3.732507301,1.428370666,0.005727726999999999,126,603.0,0.721693582,0.9646513990000001
714,1.960206984,4.257236839,2.297029855,0.010810738,108,180.0,1.167559672,0.9168314870000001
715,2.986295148,5.0852675739999995,2.098972426,0.011377288000000001,72,612.0,0.819164722,0.967911099
716,2.8100806080000003,4.344998631,1.5349180230000001,0.012701903,54,675.0,0.685902772,0.907207385
717,2.120400659,4.381298922,2.260898262,0.010116152,108,756.0,1.092544439,0.970603936
718,1.563568985,4.853845937,3.2902769519999997,0.015790198000000002,108,90.0,1.705341334,0.902604165
719,2.546461029,4.253805071,1.707344042,0.010966819,72,180.0,0.789610971,0.9978444879999999
720,2.045504384,3.853083269,1.807578885,0.006548794,144,504.0,0.943026307,0.9427071709999999
721,2.27550001,3.7093660039999996,1.433865994,0.014242203,54,135.0,0.769078945,0.9998851870000001
722,1.929109789,3.5045535310000004,1.5754437419999998,0.010073631,90,387.0,0.9066267459999999,0.9888727890000001
723,2.169460919,3.751306435,1.581845516,0.009240426999999999,90,477.0,0.831638443,0.974895484
724,1.624686228,3.430386216,1.805699989,0.01597348,72,90.0,1.150090553,0.95839823
725,1.523355368,3.323056127,1.799700759,0.010872059,108,180.0,1.174182394,0.999065902
726,1.8733293000000002,3.539261612,1.6659323119999998,0.013597686999999999,72,270.0,0.9790334740000001,0.943779382
728,1.849371186,3.714136943,1.8647657569999998,0.014903588,72,414.0,1.07305834,0.968783242
729,1.7264317340000002,3.332200147,1.605768412,0.014054545,72,108.0,1.01192722,0.938931854
730,1.705066136,3.7974195969999998,2.092353461,0.011161273000000001,108,198.0,1.205417446,0.950108122
731,2.335731771,3.9822858130000003,1.6465540419999998,0.011403291000000001,72,288.0,0.82103697,0.987025525
732,2.332013259,4.148893201,1.8168799409999998,0.009721059,90,765.0,0.8748952940000001,0.982463183
733,1.650277599,3.376232064,1.725954465,0.006556859,162,117.0,1.062211212,0.935494085
734,2.623274107,4.403921995,1.780647887,0.006151608,126,603.0,0.775102587,0.95828131
735,2.164655894,3.291217291,1.1265613970000001,0.008955312,72,108.0,0.644782479,0.9430946840000001
736,1.716943296,5.011815458,3.294872162,0.011078788000000001,144,612.0,1.5953454459999998,0.918849785
737,2.723512962,3.698488562,0.9749755999999999,0.008918526999999999,54,711.0,0.481600452,0.978962184
740,2.8670664930000003,5.072262345,2.2051958519999997,0.009626363,90,531.0,0.866372633,0.986460111
743,1.877804124,3.755144025,1.877339901,0.014812173,72,306.0,1.066476438,0.980167245
744,1.910106682,3.724069208,1.813962525,0.011265809,90,387.0,1.013922807,0.9522834109999999
745,1.8005432890000002,3.727060198,1.926516909,0.012276091999999999,90,477.0,1.104848248,0.937550398
746,1.530543007,5.102056601,3.571513594,0.014296587,126,585.0,1.8013699619999999,0.910711684
747,1.305181291,3.421880962,2.116699671,0.013435163,108,126.0,1.4509975940000002,0.994850503
748,1.768063044,2.996693912,1.228630868,0.011277067,72,216.0,0.811948815,0.987493697
749,1.6746496219999998,3.7206500719999998,2.04600045,0.011127492,108,612.0,1.201769146,0.922654153
750,2.119132558,4.279442826,2.160310268,0.00979661,108,216.0,1.058033883,0.98305235
751,2.21755411,3.8766003939999996,1.659046284,0.011938114,72,306.0,0.859544235,0.9941941259999999
752,1.370682821,3.9532247660000004,2.582541946,0.010954374,144,612.0,1.5774299019999998,0.949460225
753,1.9756335390000002,3.86780829,1.892174751,0.014358532,72,720.0,1.033814318,0.971479245
754,3.414600297,5.85894924,2.444348943,0.015735863,54,693.0,0.849736626,0.999708125
755,2.8938267810000005,4.582729059,1.688902278,0.007757058000000001,90,765.0,0.698135185,0.978363141
756,2.060812394,2.975128031,0.914315636,0.010701789,54,405.0,0.577896631,0.996573453
757,2.204814502,3.981829688,1.7770151859999999,0.012633692,72,738.0,0.909625848,0.988620011
758,1.953262294,3.7001547489999997,1.746892455,0.013654814,72,180.0,0.983146575,0.970221565
759,1.964951685,5.026055716,3.061104031,0.01115171,126,531.0,1.4051155219999998,0.928075938
760,2.676690832,3.863436224,1.186745392,0.010695638,54,621.0,0.577564441,0.997732086
761,1.98730172,3.742075102,1.7547733819999998,0.010678685,90,693.0,0.961081672,0.9403930220000001
762,2.1705743159999997,4.442850796,2.27227648,0.009984627,108,342.0,1.078339694,0.9949014970000001
763,2.4120457969999998,3.588737955,1.176692158,0.008492138,72,432.0,0.611433903,0.9919348590000001
764,1.571746041,4.026804365,2.455058324,0.00861757,162,135.0,1.396046318,0.976792184
765,2.002252834,3.967572697,1.9653198619999999,0.009532681,108,270.0,1.02952956,0.9918323809999999
766,1.91514486,4.392549194,2.477404334,0.009856831,126,387.0,1.241960661,0.9693324640000001
767,2.456286431,3.451367842,0.99508141,0.009912918,54,477.0,0.5352975670000001,0.988172844
768,2.05047145,4.525017647,2.474546197,0.008186149,144,180.0,1.178805432,0.9824431220000001
769,2.266064856,4.248334526,1.9822696709999998,0.008760466,108,306.0,0.946130317,0.975404432
770,2.145552631,4.032330343,1.8867777119999998,0.013485401000000001,72,396.0,0.970948846,0.996499547
771,1.89897427,4.372543904,2.473569634,0.009903313,126,495.0,1.24781742,0.9632159790000001
772,2.441496623,4.055722156,1.6142255330000002,0.010847303999999999,72,594.0,0.7810059079999999,0.955478253
773,1.9904013409999999,3.4087589819999997,1.4183576409999998,0.01149907,72,108.0,0.82793305,0.979443107
774,1.461911371,4.385624596,2.9237132239999997,0.008190834000000001,198,243.0,1.621785229,0.976879278
775,2.5573864669999997,3.954678677,1.39729221,0.009316893,72,378.0,0.670816303,0.98802728
776,2.1052290559999998,4.760094896,2.654865839,0.009687351,126,657.0,1.2206062009999998,0.9752129620000001
777,2.361850411,4.290360825,1.928510414,0.010072297,90,765.0,0.906506728,0.955946445
778,2.003854192,4.007593261,2.003739069,0.014814201,72,468.0,1.066622461,0.989359173
780,3.14600571,4.531648855,1.385643145,0.010636662,54,657.0,0.5743797660000001,0.9803732740000001
781,1.80216348,3.6203530089999996,1.818189529,0.009723676,108,252.0,1.050157031,0.96218283
782,1.654956834,3.549390375,1.894433541,0.010635533,108,360.0,1.148637567,0.966893303
783,2.2814633669999997,3.907317651,1.625854284,0.011499542,72,450.0,0.827966995,0.9992872709999999
784,2.892675053,4.083770649,1.191095596,0.010050456,54,729.0,0.542724629,0.9985610509999999
785,1.64545432,3.587455937,1.9420016169999998,0.016658891000000002,72,90.0,1.199440145,0.998073668
786,2.0383801740000003,3.6514704819999997,1.613090308,0.009836894,90,495.0,0.885320439,0.9825285779999999
787,1.8501688059999999,3.883255742,2.033086936,0.008803373,126,603.0,1.109224996,0.9796016209999999
788,2.478764136,5.184301096,2.70553696,0.006758910999999999,162,387.0,1.094943611,0.931493485
790,3.307239745,5.8480054489999995,2.540765704,0.009617743,90,621.0,0.865596867,0.988208966
791,1.7655409690000001,3.5249264960000004,1.7593855269999998,0.009637516,108,216.0,1.040851696,0.9849532790000001
792,2.689062209,5.046846305,2.357784096,0.010623146000000002,90,657.0,0.95608318,0.9220598
793,1.4540925319999998,4.0532675430000005,2.599175011,0.012172562,126,135.0,1.533742858,0.992889592
794,1.8610489140000002,5.066393663,3.2053447489999995,0.010357299,144,540.0,1.4914510509999999,0.9872945009999999
795,2.105812716,4.304869869,2.199057153,0.009967077,108,738.0,1.076444341,0.994343045
796,1.9525888619999998,3.464157358,1.511568496,0.009673874,90,189.0,0.8706486929999999,0.9958244340000001
797,1.7292385380000002,3.383434912,1.654196374,0.011325751,90,279.0,1.019317623,0.9223048779999999
798,1.756621645,4.381082127,2.624460481,0.012738973999999998,108,378.0,1.375809155,0.912565032
799,2.943392593,4.287837392,1.3444447990000001,0.010965055,54,729.0,0.592112958,0.9814428959999999
800,1.498739129,3.887055133,2.388316003,0.011316281999999999,126,171.0,1.425851551,0.921234253
801,2.0003090219999997,4.309167083,2.308858061,0.009112643,126,765.0,1.148193038,0.9286625279999999
802,1.4459759669999999,3.2361099889999996,1.790134022,0.013593181999999999,90,63.0,1.223386388,0.928153903
803,1.52660592,3.5700987630000003,2.043492843,0.010087542,126,171.0,1.271030231,0.988903586
804,1.6222561000000002,4.17186605,2.549609951,0.011215566000000001,126,693.0,1.4131612919999998,0.9336672840000001
805,1.60074739,4.363951741,2.763204351,0.0063045290000000006,234,225.0,1.4752598719999999,0.9855915340000001
806,2.412633376,3.707192198,1.294558822,0.0072481659999999995,90,387.0,0.652334961,0.955550018
807,1.7093743940000001,4.35091426,2.641539866,0.013022707,108,576.0,1.4064523519999999,0.990271128
808,2.134040992,3.396227213,1.2621862209999999,0.013542325,54,657.0,0.731285555,0.992505172
809,2.345592459,2.917525489,0.57193303,0.009993425,36,126.0,0.359763302,1.0
810,1.684442187,2.8079613830000003,1.123519196,0.010922255,72,180.0,0.7864023259999999,0.9907849040000001
811,2.064777838,3.1973673189999996,1.132589481,0.009346636,72,378.0,0.6729577929999999,0.929369456
814,1.72998269,3.362659657,1.6326769669999999,0.014205114,72,90.0,1.022768176,0.9905272190000001
815,1.83548714,3.975297025,2.139809884,0.010771977,108,270.0,1.16337355,0.911877378
816,1.549864904,5.508810112999999,3.958945209,0.011616497,162,405.0,1.8818725040000002,0.951807189
817,2.164714992,4.308184075,2.1434690830000003,0.011612898,90,711.0,1.045160844,0.916727443
818,2.350676543,3.943468267,1.5927917230000002,0.007211488,108,198.0,0.7788406929999999,0.9550604159999999
819,2.201632436,3.4031465260000004,1.20151409,0.009308084,72,378.0,0.670182015,0.987270458
820,1.934254626,3.6296948760000003,1.69544025,0.010620708000000001,90,459.0,0.955863738,0.940582127
821,1.221608792,4.057201642,2.83559285,0.014252697,126,567.0,1.795839791,0.9119389390000001
822,1.9543262769999998,4.406115956,2.451789679,0.009652972,126,225.0,1.2162744909999998,0.9502103390000001
823,1.839756494,3.434477095,1.594720601,0.010533048,90,477.0,0.947974353,0.973918737
824,2.7152306960000003,4.006056021,1.290825325,0.011335511000000001,54,621.0,0.612117618,0.982806106
825,2.230084205,3.095762725,0.86567852,0.00955953,54,675.0,0.516214598,0.991352337
826,2.3572087280000003,3.640082821,1.282874093,0.009287285,72,108.0,0.668684547,0.984955198
827,1.9294894530000002,3.821482974,1.8919935209999998,0.00706748,144,216.0,1.0177171040000002,0.935524535
828,2.00860626,4.7212672719999995,2.712661012,0.00782844,162,369.0,1.268207353,0.923101513
830,1.573821744,3.41807121,1.844249466,0.010810728,108,198.0,1.167558582,0.962169293
831,1.9766136619999999,4.244708813,2.268095151,0.009075182,126,315.0,1.143472992,0.9391246320000001
832,2.357885216,5.150650594,2.7927653789999995,0.0058256390000000005,198,477.0,1.153476563,0.943245213
834,1.956401584,3.36523471,1.408833125,0.011592661,72,198.0,0.8346715640000001,0.998397263
835,1.85899368,3.700047262,1.8410535819999998,0.009594414,108,450.0,1.036196696,0.98170124
836,1.9415676290000001,4.212364251,2.2707966219999998,0.016554196,72,540.0,1.1919021159999998,0.984092052
837,1.8104396930000002,4.24066646,2.4302267669999997,0.014361998999999999,90,783.0,1.29257989,0.990286269
838,2.116294163,4.499758834,2.38346467,0.010515048,108,144.0,1.135625224,0.9812411320000001
839,2.110708041,3.090110875,0.979402834,0.011109728999999999,54,225.0,0.599925348,0.9798827040000001
840,1.7297213319999998,3.470602932,1.7408816000000003,0.011750254,90,297.0,1.057522829,0.9921679609999999
841,1.5498636330000002,5.421365021000001,3.871501388,0.011469936000000002,162,423.0,1.8581295740000001,0.970645601
842,2.924161859,4.630450132,1.7062882730000002,0.009824137,72,540.0,0.707337895,0.9824750609999999
844,1.618655665,3.3405011630000003,1.7218454980000002,0.007492964,144,126.0,1.078986783,0.955595092
845,1.742656184,3.76900524,2.026349056,0.007066005,162,279.0,1.144692862,0.9473648290000001
846,1.768213055,2.423841936,0.655628881,0.014444556,36,450.0,0.5200040029999999,1.0
847,1.34164888,4.844254778,3.502605897,0.013277903999999998,144,540.0,1.912018155,0.9683276059999999
848,2.137069121,5.152254221000001,3.0151851,0.012266378999999999,108,774.0,1.324768914,0.984051254
849,1.836981124,4.816575902,2.979594778,0.016265158999999998,90,153.0,1.463864315,0.957978469
850,2.9595124360000002,4.208961352,1.249448916,0.016130309,36,342.0,0.580691135,1.0
851,3.04519124,4.807321658999999,1.762130419,0.013307081,54,639.0,0.718582369,0.9956787640000001
853,1.981403599,4.568163757,2.586760157,0.014094638,90,567.0,1.268517464,0.973447127
854,2.166697945,3.590923712,1.4242257669999998,0.014724383,54,639.0,0.7951166829999999,0.983109386
855,1.842520727,3.156302676,1.31378195,0.011504513999999999,72,90.0,0.8283250259999999,0.996261767
856,1.8527179740000002,4.1753810080000004,2.322663034,0.00840333,144,198.0,1.21007955,0.973746544
857,3.465921952,5.696779564,2.230857612,0.006926641999999999,108,666.0,0.748077303,0.961011442
859,2.108041716,3.858769135,1.750727419,0.012922033999999999,72,108.0,0.9303864690000001,0.99469896
860,1.604163355,4.699742953,3.095579597,0.014983196,108,576.0,1.6181851719999998,0.9531759120000001
861,2.00565902,3.771350695,1.7656916759999999,0.00880198,108,342.0,0.9506138679999999,0.980737376
863,2.6950199130000003,5.123399455,2.428379542,0.013730451000000001,72,576.0,0.9885924759999999,0.9935478990000001
864,1.7779435730000002,3.4291665210000004,1.651222947,0.007799576,126,81.0,0.982746515,0.9534836870000001
865,1.7428898419999999,3.811580005,2.0686901630000003,0.0132036,90,189.0,1.188323969,0.9930320659999999
866,1.886779791,3.199798663,1.313018872,0.011289705,72,270.0,0.8128587490000001,0.983280643
867,1.9810328609999999,3.166606652,1.185573792,0.010024960999999999,72,342.0,0.721797183,0.999338684
868,1.629355114,5.454513006,3.825157892,0.014346908,126,207.0,1.807710411,0.912766868
869,2.795564227,4.8865554630000005,2.090991235,0.016276331,54,585.0,0.878921864,0.9996560529999999
870,1.8158364059999998,3.374045694,1.558209288,0.010454330999999999,90,153.0,0.940889768,0.953092243
871,2.058604293,5.70823035,3.649626057,0.006411229,234,315.0,1.5002275440000001,0.983251222
872,3.4773920589999996,4.547772654,1.070380595,0.012290616,36,450.0,0.44246217299999996,1.0
873,2.706135686,4.374860161,1.668724475,0.010266707,72,504.0,0.739202907,0.977434815
874,2.371995929,3.9092847010000003,1.537288772,0.008430446,90,405.0,0.758740128,0.936037015
875,1.7702501480000001,5.444938935,3.674688787,0.009236254000000001,180,540.0,1.6625257759999998,0.979636362
876,3.208089715,5.035060488,1.8269707730000002,0.013137265,54,657.0,0.709412315,0.999969465
877,1.902993379,3.369191767,1.466198388,0.016649131,54,81.0,0.899053095,0.9986343520000001
878,2.93119251,3.610837062,0.6796445520000001,0.009550654,36,270.0,0.343823541,1.0
879,1.7753769030000002,3.4389144160000003,1.6635375140000002,0.014130783000000001,72,414.0,1.017416404,0.906100857
880,1.6441269280000002,3.607477358,1.96335043,0.016795091,72,612.0,1.20924657,0.989462574
881,1.888930587,3.704426039,1.815495452,0.011364682,90,81.0,1.022821413,0.905088845
883,2.391874353,4.2871697410000005,1.895295388,0.00603501,144,558.0,0.8690414790000001,0.903463351
884,1.751471341,3.467430727,1.715959385,0.014597032,72,90.0,1.0509863240000001,0.966175435
885,1.809155681,3.181436727,1.372281046,0.01206462,72,162.0,0.8686526609999999,0.999139953
886,1.749013933,2.900734997,1.151721064,0.007051949,108,252.0,0.7616104890000001,0.9199856890000001
887,2.514614689,4.270248296,1.755633606,0.008935469,90,639.0,0.8041922140000001,0.994080775
888,1.508331347,3.311549841,1.803218495,0.009337886,126,423.0,1.1765736690000002,0.9033489570000001
892,2.098184189,3.585898184,1.487713995,0.011454714,72,90.0,0.824739408,0.988269321
893,1.857083511,3.644317685,1.787234174,0.008005021,126,189.0,1.008632629,0.9417983940000001
894,2.0506046380000003,3.460164701,1.409560063,0.008827969,90,423.0,0.7945172079999999,0.95385419
895,2.521375691,5.026402881,2.50502719,0.011641114,90,693.0,1.047700224,0.969010739
896,2.488439773,4.317802482,1.829362709,0.016061733,54,765.0,0.867333577,0.9828834209999999
897,3.3442314580000003,5.350602997,2.006371539,0.013697511,54,207.0,0.739665585,0.9940915509999999
898,2.413701987,4.415040898,2.001338911,0.012906359,72,270.0,0.9292578570000001,0.9965995670000001
899,2.011465222,3.951259559,1.9397943359999998,0.009411264,108,360.0,1.016416514,0.984449227
900,2.089406239,4.109223793,2.019817554,0.011412548,90,459.0,1.027129351,0.9935386759999999
901,1.867398666,4.308542948,2.4411442819999998,0.006872764,180,594.0,1.237097546,0.949851511
902,2.633782375,4.4045866789999994,1.770804304,0.014987283,54,711.0,0.809313275,0.9963606290000001
903,2.231175182,4.657089976,2.425914795,0.015727777,72,774.0,1.132399962,0.995629485
904,1.538887539,2.583762998,1.044875459,0.011075347,72,108.0,0.797425,0.990435662
905,1.356818052,2.95161203,1.5947939780000002,0.010833583,108,198.0,1.1700269540000001,0.986745442
906,2.755318515,4.725478067,1.970159552,0.011529498999999999,72,738.0,0.830123933,0.927515325
907,3.0072613230000003,3.889461508,0.8822001859999999,0.007497378000000001,54,801.0,0.404858389,0.971501342
908,2.729132478,4.819073055,2.089940578,0.012152788999999999,72,360.0,0.8750007940000001,0.991285119
909,2.081003263,4.797025153,2.71602189,0.017849788999999998,72,432.0,1.285184829,0.993020873
910,2.828116655,4.413660403,1.5855437469999998,0.007510339,90,513.0,0.6759305259999999,0.9988775529999999
911,2.854410648,4.8643115439999995,2.009900896,0.007430365,108,756.0,0.80247937,0.9474466709999999
912,1.772881361,3.7124432589999996,1.9395618980000002,0.012471029,90,153.0,1.12239261,0.981272735
913,1.913039392,3.475451381,1.56241199,0.012760500000000001,72,234.0,0.918756034,0.996284325
914,2.134911289,4.014886081,1.8799747930000001,0.01065711,90,423.0,0.959139926,0.960827203
915,2.136255953,4.899475401,2.763219448,0.009856319,126,531.0,1.241896208,0.98553319
916,3.004887753,4.707710973,1.70282322,0.009595773,72,630.0,0.690895626,0.9331034559999999
918,3.073914798,4.356273265,1.282358468,0.010161965,54,441.0,0.5487461220000001,0.9418109920000001
919,2.026925489,3.3188398880000003,1.2919143990000002,0.014371433999999999,54,567.0,0.776057427,0.99508388
920,1.765913144,4.079215122,2.313301978,0.014127219,90,639.0,1.27144969,0.956657401
921,1.533684536,3.333264665,1.799580129,0.013098645,90,99.0,1.178878009,0.9546721909999999
922,1.6519793790000001,3.181127412,1.529148033,0.011056637,90,189.0,0.995097346,0.9638015590000001
923,2.2873562169999997,3.604433795,1.317077578,0.013254376000000002,54,693.0,0.7157362820000001,0.98959906
924,1.576219214,4.042507945,2.4662887319999998,0.013128333,108,144.0,1.417859913,0.9111178659999999
925,2.057852998,4.240704273,2.182851274,0.015454281,72,234.0,1.112708215,0.9990766259999999
927,1.669974235,4.218950008,2.548975773,0.015638107,90,513.0,1.40742963,0.996536655
928,2.113495403,5.3795612329999996,3.26606583,0.009662061,144,630.0,1.39133681,0.944651855
930,1.843097316,3.709237368,1.8661400519999998,0.014948005,72,90.0,1.07625637,0.976898376
931,2.061161701,3.488519326,1.427357624,0.011246772,72,162.0,0.8097676109999999,0.999729966
932,1.553928779,4.202280163,2.648351384,0.011812773,126,135.0,1.488409446,0.991248962
933,2.201338426,3.458260192,1.2569217670000001,0.009654303000000001,72,234.0,0.6951098259999999,0.993437655
934,1.93409742,5.137623398000001,3.203525978,0.010103517,144,342.0,1.454906504,0.9799843140000001
935,2.206616693,3.4544633119999997,1.2478466190000002,0.013063142,54,441.0,0.7054096870000001,0.987861928
936,1.820486474,5.27389183,3.453405356,0.00793046,198,567.0,1.570231028,0.931744936
937,1.8718125469999998,4.55828445,2.686471904,0.010568353999999999,126,729.0,1.331612585,0.9546241990000001
938,1.716790162,3.9841453789999997,2.267355218,0.011734846,108,216.0,1.267363386,0.992291898
939,1.90038656,3.480956917,1.5805703569999998,0.008436628,108,414.0,0.911155878,0.979085445
940,1.7301401459999999,3.709620826,1.97948068,0.010631718,108,684.0,1.148225558,0.921909168
941,2.083915494,3.39412223,1.310206736,0.006799436999999999,108,108.0,0.7343392129999999,0.931228072
942,2.175544684,3.335319885,1.159775201,0.00913257,72,198.0,0.657545051,0.992446077
943,1.617430524,4.273354657,2.655924133,0.01153634,126,603.0,1.453578842,0.941674061
944,2.200084379,3.734754928,1.534670549,0.01131044,72,702.0,0.8143517029999999,0.981329415
945,2.342625559,3.652568453,1.309942894,0.01294515,54,153.0,0.699038112,0.9999219140000001
946,1.9681773319999998,3.209023503,1.2408461709999998,0.010448506,72,216.0,0.7522924190000001,0.9870398990000001
947,1.6030211369999998,3.621951114,2.018929976,0.013754077,90,297.0,1.2378669740000001,0.9146305220000001
948,1.624208444,3.438499984,1.814291541,0.010454517,108,126.0,1.129087874,0.9438053890000001
949,2.484977574,3.945522688,1.460545114,0.013474416000000001,54,603.0,0.727618477,0.9952092640000001
950,2.02292551,4.574924031,2.551998521,0.011374924,108,684.0,1.228491746,0.948791197
951,1.4373208130000001,3.322329119,1.8850083069999999,0.011679351999999999,108,144.0,1.26136997,0.984859239
952,1.649651974,2.94232606,1.2926740859999999,0.009763689,90,243.0,0.8787320409999999,0.9477917309999999
953,1.582043144,3.109806952,1.5277638080000002,0.008024988,126,351.0,1.0111485279999999,0.944134055
954,1.820724522,4.034478353,2.213753831,0.011090526000000002,108,468.0,1.197776861,0.919950316
955,1.625941114,2.90560943,1.279668316,0.009796091,90,45.0,0.88164819,0.925667542
956,1.202273828,3.8906964580000003,2.68842263,0.00965392,180,180.0,1.737705549,0.935683736
957,1.856737039,4.22830127,2.371564231,0.007538468,162,729.0,1.221231771,0.946317805
958,1.495608892,3.369917253,1.874308361,0.01736267,72,72.0,1.250112227,0.9931799990000001
959,1.692257734,3.0100298060000004,1.3177720720000001,0.01230857,72,144.0,0.886217027,0.988994365
960,1.391754547,3.377855059,1.986100512,0.010528417,126,243.0,1.326580503,0.9437619840000001
961,1.648848755,3.060318155,1.411469401,0.018024698999999998,54,333.0,0.9733337190000001,0.99871797
962,1.883340316,3.072697728,1.1893574120000001,0.010462401999999999,72,234.0,0.753292944,0.99474747
963,1.808772345,4.491645688999999,2.682873344,0.010800273999999999,126,585.0,1.360834523,0.9537068470000001
964,2.34638038,4.138065673,1.791685293,0.009573329,90,693.0,0.86159961,0.97795386
965,2.097324109,4.2841225210000005,2.186798412,0.015265925,72,108.0,1.0991465759999999,0.998928853
966,2.254934008,4.999450341,2.744516333,0.011098398999999998,108,198.0,1.19862707,0.941664431
967,2.818277483,5.845871185,3.027593702,0.005439816,198,351.0,1.077083547,0.9885332520000001
969,1.55561434,3.3597580469999997,1.804143707,0.007053161,162,171.0,1.142612128,0.9512366320000001
970,1.745511606,4.131162884,2.385651278,0.010229613,126,315.0,1.288931254,0.962455526
972,2.137007639,3.5372156639999996,1.400208025,0.010770698,72,72.0,0.775490259,0.9735267120000001
973,1.634420526,3.553761337,1.91934081,0.009222778000000001,126,405.0,1.162070071,0.93059885
974,1.5324538069999998,4.896334649,3.363880842,0.012013323000000001,144,540.0,1.729918532,0.998242746
975,2.514023499,5.145260861000001,2.631237362,0.015307349,72,648.0,1.10212916,0.99814087
976,2.69491946,4.4354105310000005,1.740491072,0.010649266000000001,72,720.0,0.766747185,0.989190201
977,1.527923797,3.632567807,2.10464401,0.010283269,126,477.0,1.295691844,0.945155034
978,2.29040917,3.476757273,1.186348102,0.008920548,72,702.0,0.642279465,0.986364446
979,1.832891477,3.550689705,1.7177982280000001,0.011157636,90,99.0,1.0041872840000001,0.944943414
980,2.147577641,4.820090556999999,2.6725129169999997,0.011269082,108,594.0,1.21706083,0.995152623
981,2.27158131,3.891171051,1.619589741,0.011503814,72,684.0,0.828274618,0.99953449
982,1.9315113640000001,2.733906442,0.802395078,0.010125933,54,747.0,0.546800408,0.9991210490000001
983,1.708741962,4.4786342580000005,2.769892296,0.011441352,126,243.0,1.441610389,0.9307285790000001
984,2.224772422,4.254436945,2.029664523,0.009036816,108,360.0,0.9759761159999999,0.9420423809999999
985,1.974001465,3.714019737,1.740018272,0.010665011,90,567.0,0.95985097,0.9790472379999999
986,1.7739695780000002,4.014904583,2.240935005,0.0084472,144,198.0,1.216396834,0.968575823
987,1.6126691640000002,4.859234204,3.24656504,0.013096942,126,585.0,1.6502147059999999,0.9770156440000001
988,2.124799459,4.302245724,2.177446265,0.015077974,72,684.0,1.0856141259999998,0.9867073690000001
989,1.9251128990000002,3.075659698,1.1505468,0.010014116,72,756.0,0.7210163540000001,0.948917297
990,2.7646828589999997,3.9655750960000002,1.200892238,0.010513457,54,225.0,0.567726663,0.9714219000000001
991,1.71843439,3.8325971880000003,2.1141627990000003,0.011180943,108,558.0,1.20754185,0.963679615
992,1.827000226,5.062494349,3.235494123,0.012101823999999999,126,675.0,1.524829786,0.936727768
993,1.973613514,3.199727515,1.226114001,0.010327549,72,144.0,0.743583523,0.9918060329999999
994,2.194984002,3.397434313,1.202450311,0.009336818,72,576.0,0.672250915,0.955031902
995,2.023384433,4.909867222,2.8864827889999995,0.008120086,162,693.0,1.315453947,0.9253904829999999
996,2.336380782,4.997336281,2.6609554980000003,0.007862967,144,342.0,1.132267231,0.996652832
997,2.930899203,5.160430337,2.229531134,0.009545590999999999,90,459.0,0.8591031859999999,0.9759083590000001
998,2.725905076,5.888178035,3.162272958,0.005253361999999999,216,684.0,1.1347260959999999,0.974883995
999,2.0779735,3.1315230439999997,1.053549544,0.011953278000000001,54,153.0,0.645476988,0.975803821
1000,1.6712943080000002,3.674641769,2.00334746,0.009355044,126,459.0,1.1787355,0.962337085
1001,2.0560435740000003,4.609086252,2.553042677,0.01125227,108,180.0,1.21524514,0.931886545
